zeta psi sigma beta psi_prime sigma_prime beta_prime psi_prime2 beta_prime2 sigma_prime2 leftWidth rightWidth x y z xR yR zR xL yL zL xAbs yAbs zAbs xRAbs yRAbs zRAbs xLAbs yLAbs zLAbs kappa nu tau kappa_prime nu_prime tau_prime
2646.933067 -7.599647 -0.000000 -0.000000 -0.003634 -0.000000 -0.000000 0.000138 -0.000000 -0.000000 7.341990 7.341990 -7.383154 71.744461 -0.000000 -0.277350 73.591720 -0.000000 -14.488958 69.897202 -0.000000 275365.118708 -4991651.185064 0.000000 275372.224513 -4991649.337805 0.000000 275358.012905 -4991653.032323 0.000000 -0.003634 0.000000 0.000000 0.000138 0.000000 0.000000
2647.266298 -7.600850 -0.000000 -0.000000 -0.003592 -0.000000 -0.000000 0.000114 -0.000000 -0.000000 7.367059 7.367059 -7.299507 71.421899 -0.000000 -0.167213 73.266880 -0.000000 -14.431800 69.576918 -0.000000 275365.202356 -4991651.507626 0.000000 275372.334650 -4991649.662645 0.000000 275358.070063 -4991653.352607 0.000000 -0.003592 0.000000 0.000000 0.000114 0.000000 0.000000
2647.599530 -7.602042 -0.000000 -0.000000 -0.003560 -0.000000 -0.000000 0.000078 -0.000000 -0.000000 7.392031 7.392031 -7.216246 71.099237 -0.000000 -0.057576 72.941943 -0.000000 -14.374916 69.256531 -0.000000 275365.285617 -4991651.830288 0.000000 275372.444287 -4991649.987582 0.000000 275358.126947 -4991653.672994 0.000000 -0.003560 0.000000 0.000000 0.000078 0.000000 0.000000
2647.932760 -7.603225 -0.000000 -0.000000 -0.003542 -0.000000 -0.000000 0.000030 -0.000000 -0.000000 7.416894 7.416894 -7.133368 70.776477 -0.000000 0.051563 72.616880 -0.000000 -14.318300 68.936074 -0.000000 275365.368495 -4991652.153048 0.000000 275372.553426 -4991650.312645 0.000000 275358.183563 -4991653.993451 0.000000 -0.003542 0.000000 0.000000 0.000030 0.000000 0.000000
2648.265990 -7.604406 -0.000000 -0.000000 -0.003542 -0.000000 -0.000000 -0.000028 -0.000000 -0.000000 7.441643 7.441643 -7.050872 70.453620 -0.000000 0.160208 72.291654 -0.000000 -14.261952 68.615586 -0.000000 275365.450992 -4991652.475906 0.000000 275372.662071 -4991650.637871 0.000000 275358.239911 -4991654.313939 0.000000 -0.003542 0.000000 0.000000 -0.000028 0.000000 0.000000
2648.599220 -7.605589 -0.000000 -0.000000 -0.003562 -0.000000 -0.000000 -0.000094 -0.000000 -0.000000 7.466269 7.466269 -6.968758 70.130666 -0.000000 0.268363 71.966218 -0.000000 -14.205879 68.295115 -0.000000 275365.533106 -4991652.798860 0.000000 275372.770226 -4991650.963307 0.000000 275358.295984 -4991654.634410 0.000000 -0.003562 0.000000 0.000000 -0.000094 0.000000 0.000000
2648.932448 -7.606784 -0.000000 -0.000000 -0.003606 -0.000000 -0.000000 -0.000166 -0.000000 -0.000000 7.490767 7.490767 -6.887028 69.807616 -0.000000 0.376034 71.640517 -0.000000 -14.150090 67.974714 -0.000000 275365.614836 -4991653.121910 0.000000 275372.877897 -4991651.289008 0.000000 275358.351773 -4991654.954811 0.000000 -0.003606 0.000000 0.000000 -0.000166 0.000000 0.000000
2649.265677 -7.607996 -0.000000 -0.000000 -0.003673 -0.000000 -0.000000 -0.000240 -0.000000 -0.000000 7.515135 7.515135 -6.805687 69.484468 -0.000000 0.483227 71.314493 -0.000000 -14.094600 67.654442 -0.000000 275365.696177 -4991653.445058 0.000000 275372.985090 -4991651.615032 0.000000 275358.407263 -4991655.275083 0.000000 -0.003673 0.000000 0.000000 -0.000240 0.000000 0.000000
2649.598904 -7.609236 -0.000000 -0.000000 -0.003766 -0.000000 -0.000000 -0.000316 -0.000000 -0.000000 7.539369 7.539369 -6.724742 69.161221 -0.000000 0.589946 70.988083 -0.000000 -14.039430 67.334359 -0.000000 275365.777121 -4991653.768304 0.000000 275373.091809 -4991651.941443 0.000000 275358.462434 -4991655.595167 0.000000 -0.003766 0.000000 0.000000 -0.000316 0.000000 0.000000
2649.932131 -7.610510 -0.000000 -0.000000 -0.003883 -0.000000 -0.000000 -0.000389 -0.000000 -0.000000 7.563467 7.563467 -6.644204 68.837873 -0.000000 0.696194 70.661220 -0.000000 -13.984602 67.014526 -0.000000 275365.857659 -4991654.091652 0.000000 275373.198057 -4991652.268306 0.000000 275358.517262 -4991655.915000 0.000000 -0.003883 0.000000 0.000000 -0.000389 0.000000 0.000000
2650.265357 -7.611828 -0.000000 -0.000000 -0.004024 -0.000000 -0.000000 -0.000458 -0.000000 -0.000000 7.587429 7.587429 -6.564085 68.514422 -0.000000 0.801972 70.333842 -0.000000 -13.930142 66.695001 -0.000000 275365.937778 -4991654.415104 0.000000 275373.303835 -4991652.595684 0.000000 275358.571722 -4991656.234524 0.000000 -0.004024 0.000000 0.000000 -0.000458 0.000000 0.000000
2650.598583 -7.613196 -0.000000 -0.000000 -0.004187 -0.000000 -0.000000 -0.000520 -0.000000 -0.000000 7.611255 7.611255 -6.484401 68.190864 -0.000000 0.907277 70.005886 -0.000000 -13.876079 66.375842 -0.000000 275366.017462 -4991654.738662 0.000000 275373.409140 -4991652.923640 0.000000 275358.625784 -4991656.553683 0.000000 -0.004187 0.000000 0.000000 -0.000520 0.000000 0.000000
2650.931808 -7.614622 -0.000000 -0.000000 -0.004370 -0.000000 -0.000000 -0.000574 -0.000000 -0.000000 7.634947 7.634947 -6.405169 67.867196 -0.000000 1.012105 69.677294 -0.000000 -13.822443 66.057097 -0.000000 275366.096694 -4991655.062331 0.000000 275373.513968 -4991653.252231 0.000000 275358.679420 -4991656.872428 0.000000 -0.004370 0.000000 0.000000 -0.000574 0.000000 0.000000
2651.265032 -7.616111 -0.000000 -0.000000 -0.004568 -0.000000 -0.000000 -0.000618 -0.000000 -0.000000 7.658505 7.658505 -6.326409 67.543413 -0.000000 1.116447 69.348015 -0.000000 -13.769265 65.738811 -0.000000 275366.175454 -4991655.386113 0.000000 275373.618310 -4991653.581510 0.000000 275358.732598 -4991657.190714 0.000000 -0.004568 0.000000 0.000000 -0.000618 0.000000 0.000000
2651.598256 -7.617668 -0.000000 -0.000000 -0.004780 -0.000000 -0.000000 -0.000652 -0.000000 -0.000000 7.681932 7.681932 -6.248143 67.219511 -0.000000 1.220291 69.018004 -0.000000 -13.716576 65.421019 -0.000000 275366.253720 -4991655.710014 0.000000 275373.722154 -4991653.911521 0.000000 275358.785287 -4991657.508507 0.000000 -0.004780 0.000000 0.000000 -0.000652 0.000000 0.000000
2651.931478 -7.619298 -0.000000 -0.000000 -0.005001 -0.000000 -0.000000 -0.000674 -0.000000 -0.000000 7.705230 7.705230 -6.170393 66.895486 -0.000000 1.323622 68.687224 -0.000000 -13.664407 65.103748 -0.000000 275366.331470 -4991656.034039 0.000000 275373.825485 -4991654.242301 0.000000 275358.837456 -4991657.825778 0.000000 -0.005001 0.000000 0.000000 -0.000674 0.000000 0.000000
2652.264700 -7.621002 -0.000000 -0.000000 -0.005227 -0.000000 -0.000000 -0.000686 -0.000000 -0.000000 7.728403 7.728403 -6.093183 66.571333 -0.000000 1.426420 68.355647 -0.000000 -13.612786 64.787018 -0.000000 275366.408680 -4991656.358192 0.000000 275373.928283 -4991654.573878 0.000000 275358.889077 -4991658.142509 0.000000 -0.005227 0.000000 0.000000 -0.000686 0.000000 0.000000
2652.597921 -7.622782 -0.000000 -0.000000 -0.005456 -0.000000 -0.000000 -0.000686 -0.000000 -0.000000 7.751451 7.751451 -6.016538 66.247046 -0.000000 1.528664 68.023255 -0.000000 -13.561741 64.470836 -0.000000 275366.485325 -4991656.682479 0.000000 275374.030527 -4991654.906270 0.000000 275358.940122 -4991658.458690 0.000000 -0.005456 0.000000 0.000000 -0.000686 0.000000 0.000000
2652.931142 -7.624638 -0.000000 -0.000000 -0.005683 -0.000000 -0.000000 -0.000676 -0.000000 -0.000000 7.774379 7.774379 -5.940483 65.922621 -0.000000 1.630330 67.690038 -0.000000 -13.511296 64.155205 -0.000000 275366.561380 -4991657.006904 0.000000 275374.132193 -4991655.239488 0.000000 275358.990567 -4991658.774322 0.000000 -0.005683 0.000000 0.000000 -0.000676 0.000000 0.000000
2653.264361 -7.626568 -0.000000 -0.000000 -0.005904 -0.000000 -0.000000 -0.000655 -0.000000 -0.000000 7.797187 7.797187 -5.865043 65.598054 -0.000000 1.731388 67.355994 -0.000000 -13.461474 63.840114 -0.000000 275366.636820 -4991657.331471 0.000000 275374.233251 -4991655.573532 0.000000 275359.040389 -4991659.089412 0.000000 -0.005904 0.000000 0.000000 -0.000655 0.000000 0.000000
2653.597579 -7.628571 -0.000000 -0.000000 -0.006118 -0.000000 -0.000000 -0.000627 -0.000000 -0.000000 7.819877 7.819877 -5.790241 65.273340 -0.000000 1.831812 67.021132 -0.000000 -13.412294 63.525548 -0.000000 275366.711622 -4991657.656185 0.000000 275374.333675 -4991655.908394 0.000000 275359.089569 -4991659.403977 0.000000 -0.006118 0.000000 0.000000 -0.000627 0.000000 0.000000
2653.930797 -7.630644 -0.000000 -0.000000 -0.006321 -0.000000 -0.000000 -0.000591 -0.000000 -0.000000 7.842448 7.842448 -5.716102 64.948475 -0.000000 1.931568 66.685466 -0.000000 -13.363772 63.211484 -0.000000 275366.785761 -4991657.981050 0.000000 275374.433431 -4991656.244060 0.000000 275359.138092 -4991659.718041 0.000000 -0.006321 0.000000 0.000000 -0.000591 0.000000 0.000000
2654.264013 -7.632782 -0.000000 -0.000000 -0.006511 -0.000000 -0.000000 -0.000549 -0.000000 -0.000000 7.864900 7.864900 -5.642646 64.623456 -0.000000 2.030625 66.349020 -0.000000 -13.315917 62.897892 -0.000000 275366.859217 -4991658.306069 0.000000 275374.532488 -4991656.580506 0.000000 275359.185947 -4991660.031633 0.000000 -0.006511 0.000000 0.000000 -0.000549 0.000000 0.000000
2654.597229 -7.634980 -0.000000 -0.000000 -0.006686 -0.000000 -0.000000 -0.000503 -0.000000 -0.000000 7.887232 7.887232 -5.569896 64.298279 -0.000000 2.128948 66.011819 -0.000000 -13.268740 62.584739 -0.000000 275366.931967 -4991658.631246 0.000000 275374.630811 -4991656.917707 0.000000 275359.233124 -4991660.344786 0.000000 -0.006686 0.000000 0.000000 -0.000503 0.000000 0.000000
2654.930443 -7.637235 -0.000000 -0.000000 -0.006846 -0.000000 -0.000000 -0.000455 -0.000000 -0.000000 7.909438 7.909438 -5.497870 63.972942 -0.000000 2.226505 65.673897 -0.000000 -13.222245 62.271988 -0.000000 275367.003993 -4991658.956583 0.000000 275374.728368 -4991657.255629 0.000000 275359.279619 -4991660.657538 0.000000 -0.006846 0.000000 0.000000 -0.000455 0.000000 0.000000
2655.263656 -7.639540 -0.000000 -0.000000 -0.006989 -0.000000 -0.000000 -0.000406 -0.000000 -0.000000 7.931516 7.931516 -5.426587 63.647443 -0.000000 2.323260 65.335287 -0.000000 -13.176433 61.959599 -0.000000 275367.075276 -4991659.282082 0.000000 275374.825124 -4991657.594238 0.000000 275359.325431 -4991660.969927 0.000000 -0.006989 0.000000 0.000000 -0.000406 0.000000 0.000000
2655.596869 -7.641890 -0.000000 -0.000000 -0.007117 -0.000000 -0.000000 -0.000359 -0.000000 -0.000000 7.953455 7.953455 -5.356061 63.321780 -0.000000 2.419179 64.996024 -0.000000 -13.131301 61.647535 -0.000000 275367.145802 -4991659.607745 0.000000 275374.921043 -4991657.933501 0.000000 275359.370563 -4991661.281991 0.000000 -0.007117 0.000000 0.000000 -0.000359 0.000000 0.000000
2655.930080 -7.644280 -0.000000 -0.000000 -0.007229 -0.000000 -0.000000 -0.000314 -0.000000 -0.000000 7.975246 7.975246 -5.286308 62.995951 -0.000000 2.514225 64.656144 -0.000000 -13.086840 61.335758 -0.000000 275367.215556 -4991659.933574 0.000000 275375.016089 -4991658.273380 0.000000 275359.415024 -4991661.593768 0.000000 -0.007229 0.000000 0.000000 -0.000314 0.000000 0.000000
2656.263290 -7.646705 -0.000000 -0.000000 -0.007327 -0.000000 -0.000000 -0.000274 -0.000000 -0.000000 7.996876 7.996876 -5.217339 62.669957 -0.000000 2.608363 64.315680 -0.000000 -13.043041 61.024234 -0.000000 275367.284525 -4991660.259569 0.000000 275375.110227 -4991658.613845 0.000000 275359.458823 -4991661.905292 0.000000 -0.007327 0.000000 0.000000 -0.000274 0.000000 0.000000
2656.596499 -7.649160 -0.000000 -0.000000 -0.007412 -0.000000 -0.000000 -0.000238 -0.000000 -0.000000 8.018327 8.018327 -5.149166 62.343796 -0.000000 2.701557 63.974661 -0.000000 -12.999890 60.712932 -0.000000 275367.352698 -4991660.585730 0.000000 275375.203421 -4991658.954864 0.000000 275359.501974 -4991662.216594 0.000000 -0.007412 0.000000 0.000000 -0.000238 0.000000 0.000000
2656.929707 -7.651643 -0.000000 -0.000000 -0.007487 -0.000000 -0.000000 -0.000209 -0.000000 -0.000000 8.039582 8.039582 -5.081800 62.017470 -0.000000 2.793768 63.633114 -0.000000 -12.957367 60.401825 -0.000000 275367.420064 -4991660.912056 0.000000 275375.295632 -4991659.296411 0.000000 275359.544497 -4991662.527701 0.000000 -0.007487 0.000000 0.000000 -0.000209 0.000000 0.000000
2657.262914 -7.654148 -0.000000 -0.000000 -0.007552 -0.000000 -0.000000 -0.000186 -0.000000 -0.000000 8.060613 8.060613 -5.015247 61.690977 -0.000000 2.884957 63.291058 -0.000000 -12.915451 60.090895 -0.000000 275367.486617 -4991661.238549 0.000000 275375.386821 -4991659.638467 0.000000 275359.586413 -4991662.838631 0.000000 -0.007552 0.000000 0.000000 -0.000186 0.000000 0.000000
2657.596119 -7.656674 -0.000000 -0.000000 -0.007611 -0.000000 -0.000000 -0.000168 -0.000000 -0.000000 8.081390 8.081390 -4.949516 61.364319 -0.000000 2.975079 62.948510 -0.000000 -12.874111 59.780128 -0.000000 275367.552347 -4991661.565207 0.000000 275375.476942 -4991659.981015 0.000000 275359.627753 -4991663.149398 0.000000 -0.007611 0.000000 0.000000 -0.000168 0.000000 0.000000
2657.929324 -7.659220 -0.000000 -0.000000 -0.007665 -0.000000 -0.000000 -0.000155 -0.000000 -0.000000 8.101877 8.101877 -4.884614 61.037496 -0.000000 3.064087 62.605478 -0.000000 -12.833315 59.469514 -0.000000 275367.617249 -4991661.892030 0.000000 275375.565950 -4991660.324047 0.000000 275359.668549 -4991663.460012 0.000000 -0.007665 0.000000 0.000000 -0.000155 0.000000 0.000000
2658.262528 -7.661782 -0.000000 -0.000000 -0.007715 -0.000000 -0.000000 -0.000143 -0.000000 -0.000000 8.122035 8.122035 -4.820547 60.710509 -0.000000 3.151933 62.261969 -0.000000 -12.793027 59.159050 -0.000000 275367.681316 -4991662.219016 0.000000 275375.653796 -4991660.667556 0.000000 275359.708838 -4991663.770476 0.000000 -0.007715 0.000000 0.000000 -0.000143 0.000000 0.000000
2658.595731 -7.664360 -0.000000 -0.000000 -0.007760 -0.000000 -0.000000 -0.000129 -0.000000 -0.000000 8.141823 8.141823 -4.757321 60.383360 -0.000000 3.238566 61.917990 -0.000000 -12.753207 58.848730 -0.000000 275367.744542 -4991662.546165 0.000000 275375.740429 -4991661.011535 0.000000 275359.748657 -4991664.080796 0.000000 -0.007760 0.000000 0.000000 -0.000129 0.000000 0.000000
2658.928933 -7.666952 -0.000000 -0.000000 -0.007800 -0.000000 -0.000000 -0.000111 -0.000000 -0.000000 8.161197 8.161197 -4.694940 60.056050 -0.000000 3.323933 61.573548 -0.000000 -12.713814 58.538551 -0.000000 275367.806923 -4991662.873475 0.000000 275375.825796 -4991661.355976 0.000000 275359.788050 -4991664.390975 0.000000 -0.007800 0.000000 0.000000 -0.000111 0.000000 0.000000
2659.262134 -7.669557 -0.000000 -0.000000 -0.007833 -0.000000 -0.000000 -0.000085 -0.000000 -0.000000 8.180112 8.180112 -4.633411 59.728579 -0.000000 3.407982 61.228656 -0.000000 -12.674804 58.228502 -0.000000 275367.868452 -4991663.200946 0.000000 275375.909845 -4991661.700869 0.000000 275359.827059 -4991664.701024 0.000000 -0.007833 0.000000 0.000000 -0.000085 0.000000 0.000000
2659.595334 -7.672171 -0.000000 -0.000000 -0.007855 -0.000000 -0.000000 -0.000049 -0.000000 -0.000000 8.198527 8.198527 -4.572737 59.400950 -0.000000 3.490661 60.883334 -0.000000 -12.636134 57.918565 -0.000000 275367.929126 -4991663.528576 0.000000 275375.992524 -4991662.046192 0.000000 275359.865729 -4991665.010961 0.000000 -0.007855 0.000000 0.000000 -0.000049 0.000000 0.000000
2659.928533 -7.674789 -0.000000 -0.000000 -0.007863 -0.000000 -0.000000 0.000000 -0.000000 -0.000000 8.216403 8.216403 -4.512920 59.073163 -0.000000 3.571922 60.537613 -0.000000 -12.597762 57.608713 -0.000000 275367.988943 -4991663.856363 0.000000 275376.073786 -4991662.391913 0.000000 275359.904101 -4991665.320813 0.000000 -0.007863 0.000000 0.000000 0.000000 0.000000 0.000000
2660.261732 -7.677408 -0.000000 -0.000000 -0.007853 -0.000000 -0.000000 0.000063 -0.000000 -0.000000 8.233707 8.233707 -4.453961 58.745222 -0.000000 3.651722 60.191539 -0.000000 -12.559645 57.298906 -0.000000 275368.047902 -4991664.184304 0.000000 275376.153587 -4991662.737987 0.000000 275359.942218 -4991665.630620 0.000000 -0.007853 0.000000 0.000000 0.000063 0.000000 0.000000
2660.594930 -7.680018 -0.000000 -0.000000 -0.007819 -0.000000 -0.000000 0.000139 -0.000000 -0.000000 8.250408 8.250408 -4.395861 58.417129 -0.000000 3.730020 59.845168 -0.000000 -12.521742 56.989090 -0.000000 275368.106002 -4991664.512397 0.000000 275376.231885 -4991663.084358 0.000000 275359.980121 -4991665.940436 0.000000 -0.007819 0.000000 0.000000 0.000139 0.000000 0.000000
2660.928128 -7.682614 -0.000000 -0.000000 -0.007758 -0.000000 -0.000000 0.000229 -0.000000 -0.000000 8.266482 8.266482 -4.338614 58.088886 -0.000000 3.806783 59.498574 -0.000000 -12.484012 56.679198 -0.000000 275368.163249 -4991664.840640 0.000000 275376.308647 -4991663.430952 0.000000 275360.017851 -4991666.250328 0.000000 -0.007758 0.000000 0.000000 0.000229 0.000000 0.000000
2661.261325 -7.685183 -0.000000 -0.000000 -0.007665 -0.000000 -0.000000 0.000329 -0.000000 -0.000000 8.281911 8.281911 -4.282216 57.760497 -0.000000 3.881986 59.151843 -0.000000 -12.446418 56.369150 -0.000000 275368.219647 -4991665.169029 0.000000 275376.383850 -4991663.777682 0.000000 275360.055445 -4991666.560376 0.000000 -0.007665 0.000000 0.000000 0.000329 0.000000 0.000000
2661.594521 -7.687716 -0.000000 -0.000000 -0.007537 -0.000000 -0.000000 0.000436 -0.000000 -0.000000 8.296686 8.296686 -4.226655 57.431965 -0.000000 3.955616 58.805076 -0.000000 -12.408927 56.058855 -0.000000 275368.275207 -4991665.497561 0.000000 275376.457480 -4991664.124451 0.000000 275360.092936 -4991666.870671 0.000000 -0.007537 0.000000 0.000000 0.000436 0.000000 0.000000
2661.927717 -7.690200 -0.000000 -0.000000 -0.007374 -0.000000 -0.000000 0.000547 -0.000000 -0.000000 8.310804 8.310804 -4.171919 57.103296 -0.000000 4.027667 58.458377 -0.000000 -12.371505 55.748214 -0.000000 275368.329943 -4991665.826231 0.000000 275376.529530 -4991664.471149 0.000000 275360.130358 -4991667.181311 0.000000 -0.007374 0.000000 0.000000 0.000547 0.000000 0.000000
2662.260913 -7.692623 -0.000000 -0.000000 -0.007173 -0.000000 -0.000000 0.000657 -0.000000 -0.000000 8.324262 8.324262 -4.117990 56.774493 -0.000000 4.098140 58.111862 -0.000000 -12.334119 55.437125 -0.000000 275368.383873 -4991666.155033 0.000000 275376.600002 -4991664.817664 0.000000 275360.167744 -4991667.492400 0.000000 -0.007173 0.000000 0.000000 0.000657 0.000000 0.000000
2662.594108 -7.694974 -0.000000 -0.000000 -0.006936 -0.000000 -0.000000 0.000763 -0.000000 -0.000000 8.337061 8.337061 -4.064846 56.445564 -0.000000 4.167043 57.765642 -0.000000 -12.296734 55.125485 -0.000000 275368.437018 -4991666.483962 0.000000 275376.668906 -4991665.163884 0.000000 275360.205129 -4991667.804040 0.000000 -0.006936 0.000000 0.000000 0.000763 0.000000 0.000000
2662.927304 -7.697240 -0.000000 -0.000000 -0.006666 -0.000000 -0.000000 0.000860 -0.000000 -0.000000 8.349201 8.349201 -4.012461 56.116512 -0.000000 4.234389 57.419828 -0.000000 -12.259310 54.813197 -0.000000 275368.489403 -4991666.813013 0.000000 275376.736252 -4991665.509698 0.000000 275360.242553 -4991668.116329 0.000000 -0.006666 0.000000 0.000000 0.000860 0.000000 0.000000
2663.260498 -7.699411 -0.000000 -0.000000 -0.006365 -0.000000 -0.000000 0.000945 -0.000000 -0.000000 8.360679 8.360679 -3.960806 55.787346 -0.000000 4.300194 57.074522 -0.000000 -12.221807 54.500170 -0.000000 275368.541058 -4991667.142179 0.000000 275376.802058 -4991665.855004 0.000000 275360.280056 -4991668.429356 0.000000 -0.006365 0.000000 0.000000 0.000945 0.000000 0.000000
2663.593693 -7.701477 -0.000000 -0.000000 -0.006039 -0.000000 -0.000000 0.001016 -0.000000 -0.000000 8.371490 8.371490 -3.909849 55.458071 -0.000000 4.364480 56.729816 -0.000000 -12.184178 54.186326 -0.000000 275368.592015 -4991667.471454 0.000000 275376.866344 -4991666.199710 0.000000 275360.317685 -4991668.743200 0.000000 -0.006039 0.000000 0.000000 0.001016 0.000000 0.000000
2663.926888 -7.703432 -0.000000 -0.000000 -0.005691 -0.000000 -0.000000 0.001068 -0.000000 -0.000000 8.381630 8.381630 -3.859554 55.128694 -0.000000 4.427269 56.385788 -0.000000 -12.146377 53.871600 -0.000000 275368.642310 -4991667.800831 0.000000 275376.929133 -4991666.543738 0.000000 275360.355486 -4991669.057926 0.000000 -0.005691 0.000000 0.000000 0.001068 0.000000 0.000000
2664.260082 -7.705268 -0.000000 -0.000000 -0.005330 -0.000000 -0.000000 0.001101 -0.000000 -0.000000 8.391091 8.391091 -3.809883 54.799223 -0.000000 4.488590 56.042501 -0.000000 -12.108357 53.555944 -0.000000 275368.691980 -4991668.130303 0.000000 275376.990454 -4991666.887025 0.000000 275360.393506 -4991669.373581 0.000000 -0.005330 0.000000 0.000000 0.001101 0.000000 0.000000
2664.593277 -7.706982 -0.000000 -0.000000 -0.004961 -0.000000 -0.000000 0.001115 -0.000000 -0.000000 8.399865 8.399865 -3.760797 54.469663 -0.000000 4.548475 55.699998 -0.000000 -12.070069 53.239329 -0.000000 275368.741066 -4991668.459863 0.000000 275377.050338 -4991667.229527 0.000000 275360.431794 -4991669.690196 0.000000 -0.004961 0.000000 0.000000 0.001115 0.000000 0.000000
2664.926471 -7.708573 -0.000000 -0.000000 -0.004590 -0.000000 -0.000000 0.001108 -0.000000 -0.000000 8.407945 8.407945 -3.712256 54.140023 -0.000000 4.606958 55.358306 -0.000000 -12.031471 52.921741 -0.000000 275368.789607 -4991668.789503 0.000000 275377.108821 -4991667.571219 0.000000 275360.470392 -4991670.007784 0.000000 -0.004590 0.000000 0.000000 0.001108 0.000000 0.000000
2665.259666 -7.710042 -0.000000 -0.000000 -0.004226 -0.000000 -0.000000 0.001082 -0.000000 -0.000000 8.415328 8.415328 -3.664220 53.810309 -0.000000 4.664082 55.017431 -0.000000 -11.992521 52.603188 -0.000000 275368.837644 -4991669.119217 0.000000 275377.165944 -4991667.912094 0.000000 275360.509342 -4991670.326337 0.000000 -0.004226 0.000000 0.000000 0.001082 0.000000 0.000000
2665.592861 -7.711391 -0.000000 -0.000000 -0.003872 -0.000000 -0.000000 0.001038 -0.000000 -0.000000 8.422014 8.422014 -3.616648 53.480528 -0.000000 4.719893 54.677363 -0.000000 -11.953188 52.283693 -0.000000 275368.885216 -4991669.448998 0.000000 275377.221756 -4991668.252162 0.000000 275360.548675 -4991670.645832 0.000000 -0.003872 0.000000 0.000000 0.001038 0.000000 0.000000
2665.926057 -7.712625 -0.000000 -0.000000 -0.003536 -0.000000 -0.000000 0.000978 -0.000000 -0.000000 8.428009 8.428009 -3.569501 53.150685 -0.000000 4.774445 54.338074 -0.000000 -11.913448 51.963296 -0.000000 275368.932363 -4991669.778841 0.000000 275377.276308 -4991668.591451 0.000000 275360.588415 -4991670.966229 0.000000 -0.003536 0.000000 0.000000 0.000978 0.000000 0.000000
2666.259253 -7.713751 -0.000000 -0.000000 -0.003223 -0.000000 -0.000000 0.000902 -0.000000 -0.000000 8.433322 8.433322 -3.522745 52.820786 -0.000000 4.827795 53.999521 -0.000000 -11.873284 51.642052 -0.000000 275368.979120 -4991670.108740 0.000000 275377.329658 -4991668.930005 0.000000 275360.628579 -4991671.287474 0.000000 -0.003223 0.000000 0.000000 0.000902 0.000000 0.000000
2666.592449 -7.714778 -0.000000 -0.000000 -0.002937 -0.000000 -0.000000 0.000814 -0.000000 -0.000000 8.437968 8.437968 -3.476343 52.490837 -0.000000 4.880003 53.661645 -0.000000 -11.832688 51.320029 -0.000000 275369.025522 -4991670.438689 0.000000 275377.381866 -4991669.267881 0.000000 275360.669175 -4991671.609497 0.000000 -0.002937 0.000000 0.000000 0.000814 0.000000 0.000000
2666.925645 -7.715714 -0.000000 -0.000000 -0.002683 -0.000000 -0.000000 0.000713 -0.000000 -0.000000 8.441964 8.441964 -3.430265 52.160842 -0.000000 4.931132 53.324375 -0.000000 -11.791661 50.997308 -0.000000 275369.071599 -4991670.768684 0.000000 275377.432994 -4991669.605151 0.000000 275360.710202 -4991671.932218 0.000000 -0.002683 0.000000 0.000000 0.000713 0.000000 0.000000
2667.258842 -7.716572 -0.000000 -0.000000 -0.002464 -0.000000 -0.000000 0.000602 -0.000000 -0.000000 8.445333 8.445333 -3.384482 51.830805 -0.000000 4.981246 52.987629 -0.000000 -11.750210 50.673981 -0.000000 275369.117381 -4991671.098721 0.000000 275377.483108 -4991669.941897 0.000000 275360.751653 -4991672.255545 0.000000 -0.002464 0.000000 0.000000 0.000602 0.000000 0.000000
2667.592040 -7.717363 -0.000000 -0.000000 -0.002284 -0.000000 -0.000000 0.000482 -0.000000 -0.000000 8.448099 8.448099 -3.338972 51.500730 -0.000000 5.030408 52.651314 -0.000000 -11.708353 50.350146 -0.000000 275369.162891 -4991671.428796 0.000000 275377.532271 -4991670.278212 0.000000 275360.793510 -4991672.579380 0.000000 -0.002284 0.000000 0.000000 0.000482 0.000000 0.000000
2667.925238 -7.718100 -0.000000 -0.000000 -0.002144 -0.000000 -0.000000 0.000354 -0.000000 -0.000000 8.450285 8.450285 -3.293714 51.170620 -0.000000 5.078679 52.315325 -0.000000 -11.666107 50.025915 -0.000000 275369.208149 -4991671.758906 0.000000 275377.580542 -4991670.614200 0.000000 275360.835756 -4991672.903611 0.000000 -0.002144 0.000000 0.000000 0.000354 0.000000 0.000000
2668.258437 -7.718799 -0.000000 -0.000000 -0.002049 -0.000000 -0.000000 0.000220 -0.000000 -0.000000 8.451913 8.451913 -3.248693 50.840477 -0.000000 5.126111 51.979552 -0.000000 -11.623498 49.701402 -0.000000 275369.253170 -4991672.089049 0.000000 275377.627974 -4991670.949972 0.000000 275360.878365 -4991673.228124 0.000000 -0.002049 0.000000 0.000000 0.000220 0.000000 0.000000
2668.591636 -7.719473 -0.000000 -0.000000 -0.001998 -0.000000 -0.000000 0.000083 -0.000000 -0.000000 8.453005 8.453005 -3.203899 50.510303 -0.000000 5.172753 51.643877 -0.000000 -11.580551 49.376728 -0.000000 275369.297964 -4991672.419224 0.000000 275377.674617 -4991671.285648 0.000000 275360.921312 -4991673.552798 0.000000 -0.001998 0.000000 0.000000 0.000083 0.000000 0.000000
